"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,-0.141272286,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,0.658618695,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,0.6354224,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,0.556380654,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,0.511122098,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,1.193870963,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,0.809966185,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.467040132,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,2.821006526,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,2.412704964,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,1.72736225,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,0.603062734,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,-0.950197395,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,-0.538930796,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,-0.10280887,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,1.166401166,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,2.858936912,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,3.169835815,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,3.665385441,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,4.382645389,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,3.319905807,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.806668207,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,2.286511741,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,2.60771076,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,3.430706936,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,4.22561069,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,4.337048255,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,4.116167021,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,2.601309847,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,4.002379484,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,4.050134887,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,4.421452443,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,4.314068944,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,4.311271716,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,4.674702492,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,4.483552816,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,4.855526883,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,4.092790086,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,4.103452728,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,4.883126569,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,4.816336793,,
